timestamp,nodeid,dt,datetime
1868940,32,1970-01-22 15:09:00,1970-01-22 15:09:00
1868940,35,1970-01-22 15:09:00,1970-01-22 15:09:00
1868940,38,1970-01-22 15:09:00,1970-01-22 15:09:00
1868940,46,1970-01-22 15:09:00,1970-01-22 15:09:00
1868970,2,1970-01-22 15:09:30,1970-01-22 15:09:30
1868970,16,1970-01-22 15:09:30,1970-01-22 15:09:30
1868970,17,1970-01-22 15:09:30,1970-01-22 15:09:30
1868970,29,1970-01-22 15:09:30,1970-01-22 15:09:30
1868970,34,1970-01-22 15:09:30,1970-01-22 15:09:30
1868970,35,1970-01-22 15:09:30,1970-01-22 15:09:30
1869000,12,1970-01-22 15:10:00,1970-01-22 15:10:00
1869060,6,1970-01-22 15:11:00,1970-01-22 15:11:00
1869060,9,1970-01-22 15:11:00,1970-01-22 15:11:00
1869060,29,1970-01-22 15:11:00,1970-01-22 15:11:00
1869060,32,1970-01-22 15:11:00,1970-01-22 15:11:00
1869060,36,1970-01-22 15:11:00,1970-01-22 15:11:00
1869060,40,1970-01-22 15:11:00,1970-01-22 15:11:00
1869090,2,1970-01-22 15:11:30,1970-01-22 15:11:30
1869090,3,1970-01-22 15:11:30,1970-01-22 15:11:30
1869090,12,1970-01-22 15:11:30,1970-01-22 15:11:30
1869090,29,1970-01-22 15:11:30,1970-01-22 15:11:30
1869090,31,1970-01-22 15:11:30,1970-01-22 15:11:30
1869090,35,1970-01-22 15:11:30,1970-01-22 15:11:30
1869090,38,1970-01-22 15:11:30,1970-01-22 15:11:30
1869090,46,1970-01-22 15:11:30,1970-01-22 15:11:30
1869120,19,1970-01-22 15:12:00,1970-01-22 15:12:00
1869120,21,1970-01-22 15:12:00,1970-01-22 15:12:00
1869120,35,1970-01-22 15:12:00,1970-01-22 15:12:00
1869120,38,1970-01-22 15:12:00,1970-01-22 15:12:00
1869150,14,1970-01-22 15:12:30,1970-01-22 15:12:30
1869150,19,1970-01-22 15:12:30,1970-01-22 15:12:30
1869150,21,1970-01-22 15:12:30,1970-01-22 15:12:30
1869150,23,1970-01-22 15:12:30,1970-01-22 15:12:30
1869180,38,1970-01-22 15:13:00,1970-01-22 15:13:00
1869210,29,1970-01-22 15:13:30,1970-01-22 15:13:30
1869210,32,1970-01-22 15:13:30,1970-01-22 15:13:30
1869210,35,1970-01-22 15:13:30,1970-01-22 15:13:30
1869210,46,1970-01-22 15:13:30,1970-01-22 15:13:30
1869300,16,1970-01-22 15:15:00,1970-01-22 15:15:00
1869300,19,1970-01-22 15:15:00,1970-01-22 15:15:00
1869300,21,1970-01-22 15:15:00,1970-01-22 15:15:00
1869300,22,1970-01-22 15:15:00,1970-01-22 15:15:00
1869330,44,1970-01-22 15:15:30,1970-01-22 15:15:30
1869360,14,1970-01-22 15:16:00,1970-01-22 15:16:00
1869360,19,1970-01-22 15:16:00,1970-01-22 15:16:00
1869360,21,1970-01-22 15:16:00,1970-01-22 15:16:00
1869420,2,1970-01-22 15:17:00,1970-01-22 15:17:00
1869420,6,1970-01-22 15:17:00,1970-01-22 15:17:00
1869420,16,1970-01-22 15:17:00,1970-01-22 15:17:00
1869420,21,1970-01-22 15:17:00,1970-01-22 15:17:00
1869420,46,1970-01-22 15:17:00,1970-01-22 15:17:00
1869420,52,1970-01-22 15:17:00,1970-01-22 15:17:00
1869450,13,1970-01-22 15:17:30,1970-01-22 15:17:30
1869450,19,1970-01-22 15:17:30,1970-01-22 15:17:30
1869450,21,1970-01-22 15:17:30,1970-01-22 15:17:30
1869480,16,1970-01-22 15:18:00,1970-01-22 15:18:00
1869480,46,1970-01-22 15:18:00,1970-01-22 15:18:00
1869540,12,1970-01-22 15:19:00,1970-01-22 15:19:00
1869540,16,1970-01-22 15:19:00,1970-01-22 15:19:00
1869540,17,1970-01-22 15:19:00,1970-01-22 15:19:00
1869540,44,1970-01-22 15:19:00,1970-01-22 15:19:00
1869600,17,1970-01-22 15:20:00,1970-01-22 15:20:00
1869600,23,1970-01-22 15:20:00,1970-01-22 15:20:00
1869600,32,1970-01-22 15:20:00,1970-01-22 15:20:00
1869600,35,1970-01-22 15:20:00,1970-01-22 15:20:00
1869600,40,1970-01-22 15:20:00,1970-01-22 15:20:00
1869630,2,1970-01-22 15:20:30,1970-01-22 15:20:30
1869630,16,1970-01-22 15:20:30,1970-01-22 15:20:30
1869630,19,1970-01-22 15:20:30,1970-01-22 15:20:30
1869630,22,1970-01-22 15:20:30,1970-01-22 15:20:30
1869630,29,1970-01-22 15:20:30,1970-01-22 15:20:30
1869630,31,1970-01-22 15:20:30,1970-01-22 15:20:30
1869630,35,1970-01-22 15:20:30,1970-01-22 15:20:30
1869660,2,1970-01-22 15:21:00,1970-01-22 15:21:00
1869660,17,1970-01-22 15:21:00,1970-01-22 15:21:00
1869660,19,1970-01-22 15:21:00,1970-01-22 15:21:00
1869660,29,1970-01-22 15:21:00,1970-01-22 15:21:00
1869660,35,1970-01-22 15:21:00,1970-01-22 15:21:00
1869660,40,1970-01-22 15:21:00,1970-01-22 15:21:00
1869660,53,1970-01-22 15:21:00,1970-01-22 15:21:00
1869690,19,1970-01-22 15:21:30,1970-01-22 15:21:30
1869690,23,1970-01-22 15:21:30,1970-01-22 15:21:30
1869720,16,1970-01-22 15:22:00,1970-01-22 15:22:00
1869720,19,1970-01-22 15:22:00,1970-01-22 15:22:00
1869720,28,1970-01-22 15:22:00,1970-01-22 15:22:00
1869720,35,1970-01-22 15:22:00,1970-01-22 15:22:00
1869720,42,1970-01-22 15:22:00,1970-01-22 15:22:00
1869720,48,1970-01-22 15:22:00,1970-01-22 15:22:00
1869750,17,1970-01-22 15:22:30,1970-01-22 15:22:30
1869780,2,1970-01-22 15:23:00,1970-01-22 15:23:00
1869780,3,1970-01-22 15:23:00,1970-01-22 15:23:00
1869780,25,1970-01-22 15:23:00,1970-01-22 15:23:00
1869780,27,1970-01-22 15:23:00,1970-01-22 15:23:00
1869780,29,1970-01-22 15:23:00,1970-01-22 15:23:00
1869780,32,1970-01-22 15:23:00,1970-01-22 15:23:00
1869810,17,1970-01-22 15:23:30,1970-01-22 15:23:30
1869840,4,1970-01-22 15:24:00,1970-01-22 15:24:00
1869840,12,1970-01-22 15:24:00,1970-01-22 15:24:00
1869840,29,1970-01-22 15:24:00,1970-01-22 15:24:00
1869840,31,1970-01-22 15:24:00,1970-01-22 15:24:00
1869870,1,1970-01-22 15:24:30,1970-01-22 15:24:30
1869870,16,1970-01-22 15:24:30,1970-01-22 15:24:30
1869870,31,1970-01-22 15:24:30,1970-01-22 15:24:30
1869870,35,1970-01-22 15:24:30,1970-01-22 15:24:30
1869900,4,1970-01-22 15:25:00,1970-01-22 15:25:00
1869900,25,1970-01-22 15:25:00,1970-01-22 15:25:00
1869900,28,1970-01-22 15:25:00,1970-01-22 15:25:00
1869900,35,1970-01-22 15:25:00,1970-01-22 15:25:00
1869930,2,1970-01-22 15:25:30,1970-01-22 15:25:30
1869930,17,1970-01-22 15:25:30,1970-01-22 15:25:30
1869930,19,1970-01-22 15:25:30,1970-01-22 15:25:30
1869930,22,1970-01-22 15:25:30,1970-01-22 15:25:30
1869930,26,1970-01-22 15:25:30,1970-01-22 15:25:30
1869930,35,1970-01-22 15:25:30,1970-01-22 15:25:30
1869930,41,1970-01-22 15:25:30,1970-01-22 15:25:30
1869960,17,1970-01-22 15:26:00,1970-01-22 15:26:00
1869960,21,1970-01-22 15:26:00,1970-01-22 15:26:00
1869990,19,1970-01-22 15:26:30,1970-01-22 15:26:30
1869990,27,1970-01-22 15:26:30,1970-01-22 15:26:30
1869990,31,1970-01-22 15:26:30,1970-01-22 15:26:30
1870020,16,1970-01-22 15:27:00,1970-01-22 15:27:00
1870050,11,1970-01-22 15:27:30,1970-01-22 15:27:30
1870050,16,1970-01-22 15:27:30,1970-01-22 15:27:30
1870050,19,1970-01-22 15:27:30,1970-01-22 15:27:30
1870050,21,1970-01-22 15:27:30,1970-01-22 15:27:30
1870080,2,1970-01-22 15:28:00,1970-01-22 15:28:00
1870080,4,1970-01-22 15:28:00,1970-01-22 15:28:00
1870080,34,1970-01-22 15:28:00,1970-01-22 15:28:00
1870080,35,1970-01-22 15:28:00,1970-01-22 15:28:00
1870080,47,1970-01-22 15:28:00,1970-01-22 15:28:00
1870110,16,1970-01-22 15:28:30,1970-01-22 15:28:30
1870110,17,1970-01-22 15:28:30,1970-01-22 15:28:30
1870140,1,1970-01-22 15:29:00,1970-01-22 15:29:00
1870140,4,1970-01-22 15:29:00,1970-01-22 15:29:00
1870140,16,1970-01-22 15:29:00,1970-01-22 15:29:00
1870140,29,1970-01-22 15:29:00,1970-01-22 15:29:00
1870140,31,1970-01-22 15:29:00,1970-01-22 15:29:00
1870140,35,1970-01-22 15:29:00,1970-01-22 15:29:00
1870140,38,1970-01-22 15:29:00,1970-01-22 15:29:00
1870170,29,1970-01-22 15:29:30,1970-01-22 15:29:30
1870170,32,1970-01-22 15:29:30,1970-01-22 15:29:30
1870170,35,1970-01-22 15:29:30,1970-01-22 15:29:30
1870200,44,1970-01-22 15:30:00,1970-01-22 15:30:00
1870230,38,1970-01-22 15:30:30,1970-01-22 15:30:30
1870260,2,1970-01-22 15:31:00,1970-01-22 15:31:00
1870260,31,1970-01-22 15:31:00,1970-01-22 15:31:00
1870260,32,1970-01-22 15:31:00,1970-01-22 15:31:00
1870320,14,1970-01-22 15:32:00,1970-01-22 15:32:00
1870320,17,1970-01-22 15:32:00,1970-01-22 15:32:00
1870320,19,1970-01-22 15:32:00,1970-01-22 15:32:00
1870320,23,1970-01-22 15:32:00,1970-01-22 15:32:00
1870320,32,1970-01-22 15:32:00,1970-01-22 15:32:00
1870320,34,1970-01-22 15:32:00,1970-01-22 15:32:00
1870320,35,1970-01-22 15:32:00,1970-01-22 15:32:00
1870320,47,1970-01-22 15:32:00,1970-01-22 15:32:00
1870350,11,1970-01-22 15:32:30,1970-01-22 15:32:30
1870350,16,1970-01-22 15:32:30,1970-01-22 15:32:30
1870350,19,1970-01-22 15:32:30,1970-01-22 15:32:30
1870380,19,1970-01-22 15:33:00,1970-01-22 15:33:00
1870380,31,1970-01-22 15:33:00,1970-01-22 15:33:00
1870380,33,1970-01-22 15:33:00,1970-01-22 15:33:00
1870380,35,1970-01-22 15:33:00,1970-01-22 15:33:00
1870410,17,1970-01-22 15:33:30,1970-01-22 15:33:30
1870410,19,1970-01-22 15:33:30,1970-01-22 15:33:30
1870410,23,1970-01-22 15:33:30,1970-01-22 15:33:30
1870440,2,1970-01-22 15:34:00,1970-01-22 15:34:00
1870440,17,1970-01-22 15:34:00,1970-01-22 15:34:00
1870440,29,1970-01-22 15:34:00,1970-01-22 15:34:00
1870440,35,1970-01-22 15:34:00,1970-01-22 15:34:00
1870470,17,1970-01-22 15:34:30,1970-01-22 15:34:30
1870470,35,1970-01-22 15:34:30,1970-01-22 15:34:30
1870500,19,1970-01-22 15:35:00,1970-01-22 15:35:00
1870500,31,1970-01-22 15:35:00,1970-01-22 15:35:00
1870500,32,1970-01-22 15:35:00,1970-01-22 15:35:00
1870500,35,1970-01-22 15:35:00,1970-01-22 15:35:00
1870500,36,1970-01-22 15:35:00,1970-01-22 15:35:00
1870530,30,1970-01-22 15:35:30,1970-01-22 15:35:30
1870530,35,1970-01-22 15:35:30,1970-01-22 15:35:30
1870530,36,1970-01-22 15:35:30,1970-01-22 15:35:30
1870560,17,1970-01-22 15:36:00,1970-01-22 15:36:00
1870560,21,1970-01-22 15:36:00,1970-01-22 15:36:00
1870560,24,1970-01-22 15:36:00,1970-01-22 15:36:00
1870560,31,1970-01-22 15:36:00,1970-01-22 15:36:00
1870560,33,1970-01-22 15:36:00,1970-01-22 15:36:00
1870560,35,1970-01-22 15:36:00,1970-01-22 15:36:00
1870560,38,1970-01-22 15:36:00,1970-01-22 15:36:00
1870560,45,1970-01-22 15:36:00,1970-01-22 15:36:00
1870590,1,1970-01-22 15:36:30,1970-01-22 15:36:30
1870590,13,1970-01-22 15:36:30,1970-01-22 15:36:30
1870590,16,1970-01-22 15:36:30,1970-01-22 15:36:30
1870590,31,1970-01-22 15:36:30,1970-01-22 15:36:30
1870620,2,1970-01-22 15:37:00,1970-01-22 15:37:00
1870620,31,1970-01-22 15:37:00,1970-01-22 15:37:00
1870620,35,1970-01-22 15:37:00,1970-01-22 15:37:00
1870620,43,1970-01-22 15:37:00,1970-01-22 15:37:00
1870650,19,1970-01-22 15:37:30,1970-01-22 15:37:30
1870650,21,1970-01-22 15:37:30,1970-01-22 15:37:30
1870650,22,1970-01-22 15:37:30,1970-01-22 15:37:30
1870710,3,1970-01-22 15:38:30,1970-01-22 15:38:30
1870710,6,1970-01-22 15:38:30,1970-01-22 15:38:30
1870740,19,1970-01-22 15:39:00,1970-01-22 15:39:00
1870740,35,1970-01-22 15:39:00,1970-01-22 15:39:00
1870740,41,1970-01-22 15:39:00,1970-01-22 15:39:00
1870740,54,1970-01-22 15:39:00,1970-01-22 15:39:00
1870770,3,1970-01-22 15:39:30,1970-01-22 15:39:30
1870770,34,1970-01-22 15:39:30,1970-01-22 15:39:30
1870800,19,1970-01-22 15:40:00,1970-01-22 15:40:00
1870800,21,1970-01-22 15:40:00,1970-01-22 15:40:00
1870800,34,1970-01-22 15:40:00,1970-01-22 15:40:00
1870800,35,1970-01-22 15:40:00,1970-01-22 15:40:00
1870800,36,1970-01-22 15:40:00,1970-01-22 15:40:00
1870800,43,1970-01-22 15:40:00,1970-01-22 15:40:00
1870830,11,1970-01-22 15:40:30,1970-01-22 15:40:30
1870860,19,1970-01-22 15:41:00,1970-01-22 15:41:00
1870860,22,1970-01-22 15:41:00,1970-01-22 15:41:00
1870860,23,1970-01-22 15:41:00,1970-01-22 15:41:00
1870890,32,1970-01-22 15:41:30,1970-01-22 15:41:30
1870890,35,1970-01-22 15:41:30,1970-01-22 15:41:30
1870890,42,1970-01-22 15:41:30,1970-01-22 15:41:30
1870950,19,1970-01-22 15:42:30,1970-01-22 15:42:30
1870950,21,1970-01-22 15:42:30,1970-01-22 15:42:30
1870950,22,1970-01-22 15:42:30,1970-01-22 15:42:30
1870980,2,1970-01-22 15:43:00,1970-01-22 15:43:00
1870980,14,1970-01-22 15:43:00,1970-01-22 15:43:00
1870980,16,1970-01-22 15:43:00,1970-01-22 15:43:00
1870980,31,1970-01-22 15:43:00,1970-01-22 15:43:00
1870980,32,1970-01-22 15:43:00,1970-01-22 15:43:00
1870980,35,1970-01-22 15:43:00,1970-01-22 15:43:00
1871040,16,1970-01-22 15:44:00,1970-01-22 15:44:00
1871040,32,1970-01-22 15:44:00,1970-01-22 15:44:00
1871040,35,1970-01-22 15:44:00,1970-01-22 15:44:00
1871100,11,1970-01-22 15:45:00,1970-01-22 15:45:00
1871100,16,1970-01-22 15:45:00,1970-01-22 15:45:00
1871100,17,1970-01-22 15:45:00,1970-01-22 15:45:00
1871100,31,1970-01-22 15:45:00,1970-01-22 15:45:00
1871100,33,1970-01-22 15:45:00,1970-01-22 15:45:00
1871100,34,1970-01-22 15:45:00,1970-01-22 15:45:00
1871100,35,1970-01-22 15:45:00,1970-01-22 15:45:00
1871130,29,1970-01-22 15:45:30,1970-01-22 15:45:30
1871130,31,1970-01-22 15:45:30,1970-01-22 15:45:30
1871130,32,1970-01-22 15:45:30,1970-01-22 15:45:30
1871130,35,1970-01-22 15:45:30,1970-01-22 15:45:30
1871160,11,1970-01-22 15:46:00,1970-01-22 15:46:00
1871190,19,1970-01-22 15:46:30,1970-01-22 15:46:30
1871190,21,1970-01-22 15:46:30,1970-01-22 15:46:30
1871190,29,1970-01-22 15:46:30,1970-01-22 15:46:30
1871190,31,1970-01-22 15:46:30,1970-01-22 15:46:30
1871190,32,1970-01-22 15:46:30,1970-01-22 15:46:30
1871220,17,1970-01-22 15:47:00,1970-01-22 15:47:00
1871220,38,1970-01-22 15:47:00,1970-01-22 15:47:00
1871250,4,1970-01-22 15:47:30,1970-01-22 15:47:30
1871250,6,1970-01-22 15:47:30,1970-01-22 15:47:30
1871250,17,1970-01-22 15:47:30,1970-01-22 15:47:30
1871280,19,1970-01-22 15:48:00,1970-01-22 15:48:00
1871370,2,1970-01-22 15:49:30,1970-01-22 15:49:30
1871370,17,1970-01-22 15:49:30,1970-01-22 15:49:30
1871370,25,1970-01-22 15:49:30,1970-01-22 15:49:30
1871370,31,1970-01-22 15:49:30,1970-01-22 15:49:30
1871370,32,1970-01-22 15:49:30,1970-01-22 15:49:30
1871370,54,1970-01-22 15:49:30,1970-01-22 15:49:30
1871430,14,1970-01-22 15:50:30,1970-01-22 15:50:30
1871430,16,1970-01-22 15:50:30,1970-01-22 15:50:30
1871490,16,1970-01-22 15:51:30,1970-01-22 15:51:30
1871490,19,1970-01-22 15:51:30,1970-01-22 15:51:30
1871490,29,1970-01-22 15:51:30,1970-01-22 15:51:30
1871520,12,1970-01-22 15:52:00,1970-01-22 15:52:00
1871550,2,1970-01-22 15:52:30,1970-01-22 15:52:30
1871550,4,1970-01-22 15:52:30,1970-01-22 15:52:30
1871550,14,1970-01-22 15:52:30,1970-01-22 15:52:30
1871550,30,1970-01-22 15:52:30,1970-01-22 15:52:30
1871550,31,1970-01-22 15:52:30,1970-01-22 15:52:30
1871550,32,1970-01-22 15:52:30,1970-01-22 15:52:30
1871550,35,1970-01-22 15:52:30,1970-01-22 15:52:30
1871550,38,1970-01-22 15:52:30,1970-01-22 15:52:30
1871580,36,1970-01-22 15:53:00,1970-01-22 15:53:00
1871580,38,1970-01-22 15:53:00,1970-01-22 15:53:00
1871610,4,1970-01-22 15:53:30,1970-01-22 15:53:30
1871610,35,1970-01-22 15:53:30,1970-01-22 15:53:30
1871670,19,1970-01-22 15:54:30,1970-01-22 15:54:30
1871670,21,1970-01-22 15:54:30,1970-01-22 15:54:30
1871670,22,1970-01-22 15:54:30,1970-01-22 15:54:30
1871700,4,1970-01-22 15:55:00,1970-01-22 15:55:00
1871700,16,1970-01-22 15:55:00,1970-01-22 15:55:00
1871700,32,1970-01-22 15:55:00,1970-01-22 15:55:00
1871700,34,1970-01-22 15:55:00,1970-01-22 15:55:00
1871700,35,1970-01-22 15:55:00,1970-01-22 15:55:00
1871730,17,1970-01-22 15:55:30,1970-01-22 15:55:30
1871730,38,1970-01-22 15:55:30,1970-01-22 15:55:30
1871760,3,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,6,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,10,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,21,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,22,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,32,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,34,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,35,1970-01-22 15:56:00,1970-01-22 15:56:00
1871760,36,1970-01-22 15:56:00,1970-01-22 15:56:00
1871790,2,1970-01-22 15:56:30,1970-01-22 15:56:30
1871790,14,1970-01-22 15:56:30,1970-01-22 15:56:30
1871790,44,1970-01-22 15:56:30,1970-01-22 15:56:30
1871820,11,1970-01-22 15:57:00,1970-01-22 15:57:00
1871820,16,1970-01-22 15:57:00,1970-01-22 15:57:00
1871850,4,1970-01-22 15:57:30,1970-01-22 15:57:30
1871850,13,1970-01-22 15:57:30,1970-01-22 15:57:30
1871850,17,1970-01-22 15:57:30,1970-01-22 15:57:30
1871850,32,1970-01-22 15:57:30,1970-01-22 15:57:30
1871850,34,1970-01-22 15:57:30,1970-01-22 15:57:30
1871850,35,1970-01-22 15:57:30,1970-01-22 15:57:30
1871850,40,1970-01-22 15:57:30,1970-01-22 15:57:30
1871880,2,1970-01-22 15:58:00,1970-01-22 15:58:00
1871880,32,1970-01-22 15:58:00,1970-01-22 15:58:00
1871880,34,1970-01-22 15:58:00,1970-01-22 15:58:00
1871880,35,1970-01-22 15:58:00,1970-01-22 15:58:00
1871910,16,1970-01-22 15:58:30,1970-01-22 15:58:30
1871910,17,1970-01-22 15:58:30,1970-01-22 15:58:30
1871910,23,1970-01-22 15:58:30,1970-01-22 15:58:30
1871910,30,1970-01-22 15:58:30,1970-01-22 15:58:30
1871910,34,1970-01-22 15:58:30,1970-01-22 15:58:30
1871910,35,1970-01-22 15:58:30,1970-01-22 15:58:30
1871940,11,1970-01-22 15:59:00,1970-01-22 15:59:00
1871940,14,1970-01-22 15:59:00,1970-01-22 15:59:00
1871940,16,1970-01-22 15:59:00,1970-01-22 15:59:00
1871970,38,1970-01-22 15:59:30,1970-01-22 15:59:30
1872000,19,1970-01-22 16:00:00,1970-01-22 16:00:00
1872000,22,1970-01-22 16:00:00,1970-01-22 16:00:00
1872030,3,1970-01-22 16:00:30,1970-01-22 16:00:30
1872030,19,1970-01-22 16:00:30,1970-01-22 16:00:30
1872030,32,1970-01-22 16:00:30,1970-01-22 16:00:30
1872030,35,1970-01-22 16:00:30,1970-01-22 16:00:30
1872030,42,1970-01-22 16:00:30,1970-01-22 16:00:30
1872060,2,1970-01-22 16:01:00,1970-01-22 16:01:00
1872060,17,1970-01-22 16:01:00,1970-01-22 16:01:00
1872060,21,1970-01-22 16:01:00,1970-01-22 16:01:00
1872060,31,1970-01-22 16:01:00,1970-01-22 16:01:00
1872060,32,1970-01-22 16:01:00,1970-01-22 16:01:00
1872090,19,1970-01-22 16:01:30,1970-01-22 16:01:30
1872090,21,1970-01-22 16:01:30,1970-01-22 16:01:30
1872090,22,1970-01-22 16:01:30,1970-01-22 16:01:30
1872090,23,1970-01-22 16:01:30,1970-01-22 16:01:30
1872150,16,1970-01-22 16:02:30,1970-01-22 16:02:30
1872150,17,1970-01-22 16:02:30,1970-01-22 16:02:30
1872180,16,1970-01-22 16:03:00,1970-01-22 16:03:00
1872180,19,1970-01-22 16:03:00,1970-01-22 16:03:00
1872180,21,1970-01-22 16:03:00,1970-01-22 16:03:00
1872180,22,1970-01-22 16:03:00,1970-01-22 16:03:00
1872180,38,1970-01-22 16:03:00,1970-01-22 16:03:00
1872210,16,1970-01-22 16:03:30,1970-01-22 16:03:30
1872240,6,1970-01-22 16:04:00,1970-01-22 16:04:00
1872240,9,1970-01-22 16:04:00,1970-01-22 16:04:00
1872240,19,1970-01-22 16:04:00,1970-01-22 16:04:00
1872240,21,1970-01-22 16:04:00,1970-01-22 16:04:00
1872240,54,1970-01-22 16:04:00,1970-01-22 16:04:00
1872270,14,1970-01-22 16:04:30,1970-01-22 16:04:30
1872270,17,1970-01-22 16:04:30,1970-01-22 16:04:30
1872270,31,1970-01-22 16:04:30,1970-01-22 16:04:30
1872270,32,1970-01-22 16:04:30,1970-01-22 16:04:30
1872270,35,1970-01-22 16:04:30,1970-01-22 16:04:30
1872270,46,1970-01-22 16:04:30,1970-01-22 16:04:30
1872300,2,1970-01-22 16:05:00,1970-01-22 16:05:00
1872300,4,1970-01-22 16:05:00,1970-01-22 16:05:00
1872300,11,1970-01-22 16:05:00,1970-01-22 16:05:00
1872300,31,1970-01-22 16:05:00,1970-01-22 16:05:00
1872300,35,1970-01-22 16:05:00,1970-01-22 16:05:00
1872300,47,1970-01-22 16:05:00,1970-01-22 16:05:00
1872330,6,1970-01-22 16:05:30,1970-01-22 16:05:30
1872330,13,1970-01-22 16:05:30,1970-01-22 16:05:30
1872330,44,1970-01-22 16:05:30,1970-01-22 16:05:30
1872330,54,1970-01-22 16:05:30,1970-01-22 16:05:30
1872360,2,1970-01-22 16:06:00,1970-01-22 16:06:00
1872360,3,1970-01-22 16:06:00,1970-01-22 16:06:00
1872360,17,1970-01-22 16:06:00,1970-01-22 16:06:00
1872360,24,1970-01-22 16:06:00,1970-01-22 16:06:00
1872360,27,1970-01-22 16:06:00,1970-01-22 16:06:00
1872360,31,1970-01-22 16:06:00,1970-01-22 16:06:00
1872360,35,1970-01-22 16:06:00,1970-01-22 16:06:00
1872390,16,1970-01-22 16:06:30,1970-01-22 16:06:30
1872390,33,1970-01-22 16:06:30,1970-01-22 16:06:30
1872390,35,1970-01-22 16:06:30,1970-01-22 16:06:30
1872420,31,1970-01-22 16:07:00,1970-01-22 16:07:00
1872420,34,1970-01-22 16:07:00,1970-01-22 16:07:00
1872420,35,1970-01-22 16:07:00,1970-01-22 16:07:00
1872420,36,1970-01-22 16:07:00,1970-01-22 16:07:00
1872420,46,1970-01-22 16:07:00,1970-01-22 16:07:00
1872420,48,1970-01-22 16:07:00,1970-01-22 16:07:00
1872510,12,1970-01-22 16:08:30,1970-01-22 16:08:30
1872510,46,1970-01-22 16:08:30,1970-01-22 16:08:30
1872540,14,1970-01-22 16:09:00,1970-01-22 16:09:00
1872540,19,1970-01-22 16:09:00,1970-01-22 16:09:00
1872540,31,1970-01-22 16:09:00,1970-01-22 16:09:00
1872540,35,1970-01-22 16:09:00,1970-01-22 16:09:00
1872540,36,1970-01-22 16:09:00,1970-01-22 16:09:00
1872540,44,1970-01-22 16:09:00,1970-01-22 16:09:00
1872540,47,1970-01-22 16:09:00,1970-01-22 16:09:00
1872570,11,1970-01-22 16:09:30,1970-01-22 16:09:30
1872570,46,1970-01-22 16:09:30,1970-01-22 16:09:30
1872600,12,1970-01-22 16:10:00,1970-01-22 16:10:00
1872600,16,1970-01-22 16:10:00,1970-01-22 16:10:00
1872600,19,1970-01-22 16:10:00,1970-01-22 16:10:00
1872600,22,1970-01-22 16:10:00,1970-01-22 16:10:00
1872630,13,1970-01-22 16:10:30,1970-01-22 16:10:30
1872630,14,1970-01-22 16:10:30,1970-01-22 16:10:30
1872630,16,1970-01-22 16:10:30,1970-01-22 16:10:30
1872660,17,1970-01-22 16:11:00,1970-01-22 16:11:00
1872720,11,1970-01-22 16:12:00,1970-01-22 16:12:00
1872720,17,1970-01-22 16:12:00,1970-01-22 16:12:00
1872720,19,1970-01-22 16:12:00,1970-01-22 16:12:00
1872720,22,1970-01-22 16:12:00,1970-01-22 16:12:00
1872720,44,1970-01-22 16:12:00,1970-01-22 16:12:00
1872780,6,1970-01-22 16:13:00,1970-01-22 16:13:00
1872780,12,1970-01-22 16:13:00,1970-01-22 16:13:00
1872780,17,1970-01-22 16:13:00,1970-01-22 16:13:00
1872780,19,1970-01-22 16:13:00,1970-01-22 16:13:00
1872780,22,1970-01-22 16:13:00,1970-01-22 16:13:00
1872810,16,1970-01-22 16:13:30,1970-01-22 16:13:30
1872810,17,1970-01-22 16:13:30,1970-01-22 16:13:30
1872810,21,1970-01-22 16:13:30,1970-01-22 16:13:30
1872840,1,1970-01-22 16:14:00,1970-01-22 16:14:00
1872840,29,1970-01-22 16:14:00,1970-01-22 16:14:00
1872840,31,1970-01-22 16:14:00,1970-01-22 16:14:00
1872840,33,1970-01-22 16:14:00,1970-01-22 16:14:00
1872840,35,1970-01-22 16:14:00,1970-01-22 16:14:00
1872900,17,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,19,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,21,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,22,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,27,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,29,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,33,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,34,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,35,1970-01-22 16:15:00,1970-01-22 16:15:00
1872900,39,1970-01-22 16:15:00,1970-01-22 16:15:00
1872930,17,1970-01-22 16:15:30,1970-01-22 16:15:30
1872930,19,1970-01-22 16:15:30,1970-01-22 16:15:30
1872930,23,1970-01-22 16:15:30,1970-01-22 16:15:30
1872990,17,1970-01-22 16:16:30,1970-01-22 16:16:30
1873050,31,1970-01-22 16:17:30,1970-01-22 16:17:30
